,wav_path,phn_path,length
1108,TRAIN/DR2/MTDB0/SX411.WAV.wav,TRAIN/DR2/MTDB0/SX411.PHN,51098
1109,TRAIN/DR2/MTDB0/SX51.WAV.wav,TRAIN/DR2/MTDB0/SX51.PHN,41677
1110,TRAIN/DR2/MTJG0/SA1.WAV.wav,TRAIN/DR2/MTJG0/SA1.PHN,49869
1111,TRAIN/DR2/MTJG0/SA2.WAV.wav,TRAIN/DR2/MTJG0/SA2.PHN,47002
1112,TRAIN/DR2/MTJG0/SI1520.WAV.wav,TRAIN/DR2/MTJG0/SI1520.PHN,30720
1113,TRAIN/DR2/MTJG0/SI2157.WAV.wav,TRAIN/DR2/MTJG0/SI2157.PHN,21914
1114,TRAIN/DR2/MTJG0/SI890.WAV.wav,TRAIN/DR2/MTJG0/SI890.PHN,59597
1115,TRAIN/DR2/MTJG0/SX170.WAV.wav,TRAIN/DR2/MTJG0/SX170.PHN,70042
1116,TRAIN/DR2/MTJG0/SX260.WAV.wav,TRAIN/DR2/MTJG0/SX260.PHN,46080
1117,TRAIN/DR2/MTJG0/SX350.WAV.wav,TRAIN/DR2/MTJG0/SX350.PHN,61543
1118,TRAIN/DR2/MTJG0/SX440.WAV.wav,TRAIN/DR2/MTJG0/SX440.PHN,61133
1119,TRAIN/DR2/MTJG0/SX80.WAV.wav,TRAIN/DR2/MTJG0/SX80.PHN,31642
1120,TRAIN/DR2/MWSB0/SA1.WAV.wav,TRAIN/DR2/MWSB0/SA1.PHN,57856
1121,TRAIN/DR2/MWSB0/SA2.WAV.wav,TRAIN/DR2/MWSB0/SA2.PHN,46080
1122,TRAIN/DR2/MWSB0/SI1626.WAV.wav,TRAIN/DR2/MWSB0/SI1626.PHN,42496
1123,TRAIN/DR2/MWSB0/SI2256.WAV.wav,TRAIN/DR2/MWSB0/SI2256.PHN,35943
1124,TRAIN/DR2/MWSB0/SI996.WAV.wav,TRAIN/DR2/MWSB0/SI996.PHN,69940
1125,TRAIN/DR2/MWSB0/SX186.WAV.wav,TRAIN/DR2/MWSB0/SX186.PHN,32871
1126,TRAIN/DR2/MWSB0/SX276.WAV.wav,TRAIN/DR2/MWSB0/SX276.PHN,32256
1127,TRAIN/DR2/MWSB0/SX366.WAV.wav,TRAIN/DR2/MWSB0/SX366.PHN,53248
1128,TRAIN/DR2/MWSB0/SX6.WAV.wav,TRAIN/DR2/MWSB0/SX6.PHN,32973
1129,TRAIN/DR2/MWSB0/SX96.WAV.wav,TRAIN/DR2/MWSB0/SX96.PHN,39936
1130,TRAIN/DR2/MZMB0/SA1.WAV.wav,TRAIN/DR2/MZMB0/SA1.PHN,56832
1131,TRAIN/DR2/MZMB0/SA2.WAV.wav,TRAIN/DR2/MZMB0/SA2.PHN,38912
1132,TRAIN/DR2/MZMB0/SI1166.WAV.wav,TRAIN/DR2/MZMB0/SI1166.PHN,62055
1133,TRAIN/DR2/MZMB0/SI1796.WAV.wav,TRAIN/DR2/MZMB0/SI1796.PHN,30618
1134,TRAIN/DR2/MZMB0/SI536.WAV.wav,TRAIN/DR2/MZMB0/SI536.PHN,56935
1135,TRAIN/DR2/MZMB0/SX176.WAV.wav,TRAIN/DR2/MZMB0/SX176.PHN,58880
1136,TRAIN/DR2/MZMB0/SX266.WAV.wav,TRAIN/DR2/MZMB0/SX266.PHN,42701
1137,TRAIN/DR2/MZMB0/SX356.WAV.wav,TRAIN/DR2/MZMB0/SX356.PHN,51303
1138,TRAIN/DR2/MZMB0/SX446.WAV.wav,TRAIN/DR2/MZMB0/SX446.PHN,43930
1139,TRAIN/DR2/MZMB0/SX86.WAV.wav,TRAIN/DR2/MZMB0/SX86.PHN,35840
1140,TRAIN/DR3/FALK0/SA1.WAV.wav,TRAIN/DR3/FALK0/SA1.PHN,51610
1141,TRAIN/DR3/FALK0/SA2.WAV.wav,TRAIN/DR3/FALK0/SA2.PHN,49869
1142,TRAIN/DR3/FALK0/SI1086.WAV.wav,TRAIN/DR3/FALK0/SI1086.PHN,45671
1143,TRAIN/DR3/FALK0/SI456.WAV.wav,TRAIN/DR3/FALK0/SI456.PHN,45876
1144,TRAIN/DR3/FALK0/SI658.WAV.wav,TRAIN/DR3/FALK0/SI658.PHN,78644
1145,TRAIN/DR3/FALK0/SX186.WAV.wav,TRAIN/DR3/FALK0/SX186.PHN,38503
1146,TRAIN/DR3/FALK0/SX276.WAV.wav,TRAIN/DR3/FALK0/SX276.PHN,42496
1147,TRAIN/DR3/FALK0/SX366.WAV.wav,TRAIN/DR3/FALK0/SX366.PHN,56935
1148,TRAIN/DR3/FALK0/SX6.WAV.wav,TRAIN/DR3/FALK0/SX6.PHN,39117
1149,TRAIN/DR3/FALK0/SX96.WAV.wav,TRAIN/DR3/FALK0/SX96.PHN,50484
1150,TRAIN/DR3/FCKE0/SA1.WAV.wav,TRAIN/DR3/FCKE0/SA1.PHN,61338
1151,TRAIN/DR3/FCKE0/SA2.WAV.wav,TRAIN/DR3/FCKE0/SA2.PHN,39015
1152,TRAIN/DR3/FCKE0/SI1111.WAV.wav,TRAIN/DR3/FCKE0/SI1111.PHN,18330
1153,TRAIN/DR3/FCKE0/SI1741.WAV.wav,TRAIN/DR3/FCKE0/SI1741.PHN,71476
1154,TRAIN/DR3/FCKE0/SI481.WAV.wav,TRAIN/DR3/FCKE0/SI481.PHN,75674
1155,TRAIN/DR3/FCKE0/SX121.WAV.wav,TRAIN/DR3/FCKE0/SX121.PHN,40448
1156,TRAIN/DR3/FCKE0/SX211.WAV.wav,TRAIN/DR3/FCKE0/SX211.PHN,41780
1157,TRAIN/DR3/FCKE0/SX301.WAV.wav,TRAIN/DR3/FCKE0/SX301.PHN,42804
1158,TRAIN/DR3/FCKE0/SX31.WAV.wav,TRAIN/DR3/FCKE0/SX31.PHN,25498
1159,TRAIN/DR3/FCKE0/SX391.WAV.wav,TRAIN/DR3/FCKE0/SX391.PHN,30516
1160,TRAIN/DR3/FCMG0/SA1.WAV.wav,TRAIN/DR3/FCMG0/SA1.PHN,57754
1161,TRAIN/DR3/FCMG0/SA2.WAV.wav,TRAIN/DR3/FCMG0/SA2.PHN,53146
1162,TRAIN/DR3/FCMG0/SI1142.WAV.wav,TRAIN/DR3/FCMG0/SI1142.PHN,79156
1163,TRAIN/DR3/FCMG0/SI1242.WAV.wav,TRAIN/DR3/FCMG0/SI1242.PHN,44032
1164,TRAIN/DR3/FCMG0/SI1872.WAV.wav,TRAIN/DR3/FCMG0/SI1872.PHN,42701
1165,TRAIN/DR3/FCMG0/SX162.WAV.wav,TRAIN/DR3/FCMG0/SX162.PHN,54477
1166,TRAIN/DR3/FCMG0/SX252.WAV.wav,TRAIN/DR3/FCMG0/SX252.PHN,38708
1167,TRAIN/DR3/FCMG0/SX342.WAV.wav,TRAIN/DR3/FCMG0/SX342.PHN,50381
1168,TRAIN/DR3/FCMG0/SX432.WAV.wav,TRAIN/DR3/FCMG0/SX432.PHN,73524
1169,TRAIN/DR3/FCMG0/SX72.WAV.wav,TRAIN/DR3/FCMG0/SX72.PHN,35738
1170,TRAIN/DR3/FDFB0/SA1.WAV.wav,TRAIN/DR3/FDFB0/SA1.PHN,41370
1171,TRAIN/DR3/FDFB0/SA2.WAV.wav,TRAIN/DR3/FDFB0/SA2.PHN,37581
1172,TRAIN/DR3/FDFB0/SI1318.WAV.wav,TRAIN/DR3/FDFB0/SI1318.PHN,63796
1173,TRAIN/DR3/FDFB0/SI1948.WAV.wav,TRAIN/DR3/FDFB0/SI1948.PHN,25600
1174,TRAIN/DR3/FDFB0/SI2010.WAV.wav,TRAIN/DR3/FDFB0/SI2010.PHN,30823
1175,TRAIN/DR3/FDFB0/SX148.WAV.wav,TRAIN/DR3/FDFB0/SX148.PHN,37479
1176,TRAIN/DR3/FDFB0/SX238.WAV.wav,TRAIN/DR3/FDFB0/SX238.PHN,34304
1177,TRAIN/DR3/FDFB0/SX328.WAV.wav,TRAIN/DR3/FDFB0/SX328.PHN,44135
1178,TRAIN/DR3/FDFB0/SX418.WAV.wav,TRAIN/DR3/FDFB0/SX418.PHN,45978
1179,TRAIN/DR3/FDFB0/SX58.WAV.wav,TRAIN/DR3/FDFB0/SX58.PHN,50381
1180,TRAIN/DR3/FDJH0/SA1.WAV.wav,TRAIN/DR3/FDJH0/SA1.PHN,60007
1181,TRAIN/DR3/FDJH0/SA2.WAV.wav,TRAIN/DR3/FDJH0/SA2.PHN,51098
1182,TRAIN/DR3/FDJH0/SI1565.WAV.wav,TRAIN/DR3/FDJH0/SI1565.PHN,38912
1183,TRAIN/DR3/FDJH0/SI2195.WAV.wav,TRAIN/DR3/FDJH0/SI2195.PHN,49972
1184,TRAIN/DR3/FDJH0/SI935.WAV.wav,TRAIN/DR3/FDJH0/SI935.PHN,66663
1185,TRAIN/DR3/FDJH0/SX125.WAV.wav,TRAIN/DR3/FDJH0/SX125.PHN,38298
1186,TRAIN/DR3/FDJH0/SX215.WAV.wav,TRAIN/DR3/FDJH0/SX215.PHN,45466
1187,TRAIN/DR3/FDJH0/SX305.WAV.wav,TRAIN/DR3/FDJH0/SX305.PHN,41677
1188,TRAIN/DR3/FDJH0/SX35.WAV.wav,TRAIN/DR3/FDJH0/SX35.PHN,40346
1189,TRAIN/DR3/FDJH0/SX395.WAV.wav,TRAIN/DR3/FDJH0/SX395.PHN,47104
1190,TRAIN/DR3/FEME0/SA1.WAV.wav,TRAIN/DR3/FEME0/SA1.PHN,57959
1191,TRAIN/DR3/FEME0/SA2.WAV.wav,TRAIN/DR3/FEME0/SA2.PHN,44544
1192,TRAIN/DR3/FEME0/SI1505.WAV.wav,TRAIN/DR3/FEME0/SI1505.PHN,50381
1193,TRAIN/DR3/FEME0/SI2135.WAV.wav,TRAIN/DR3/FEME0/SI2135.PHN,37888
1194,TRAIN/DR3/FEME0/SI875.WAV.wav,TRAIN/DR3/FEME0/SI875.PHN,75469
1195,TRAIN/DR3/FEME0/SX155.WAV.wav,TRAIN/DR3/FEME0/SX155.PHN,56116
1196,TRAIN/DR3/FEME0/SX245.WAV.wav,TRAIN/DR3/FEME0/SX245.PHN,44032
1197,TRAIN/DR3/FEME0/SX335.WAV.wav,TRAIN/DR3/FEME0/SX335.PHN,76698
1198,TRAIN/DR3/FEME0/SX425.WAV.wav,TRAIN/DR3/FEME0/SX425.PHN,45876
1199,TRAIN/DR3/FEME0/SX65.WAV.wav,TRAIN/DR3/FEME0/SX65.PHN,39936
1200,TRAIN/DR3/FGCS0/SA1.WAV.wav,TRAIN/DR3/FGCS0/SA1.PHN,51200
1201,TRAIN/DR3/FGCS0/SA2.WAV.wav,TRAIN/DR3/FGCS0/SA2.PHN,55911
1202,TRAIN/DR3/FGCS0/SI1486.WAV.wav,TRAIN/DR3/FGCS0/SI1486.PHN,41677
1203,TRAIN/DR3/FGCS0/SI2116.WAV.wav,TRAIN/DR3/FGCS0/SI2116.PHN,45773
1204,TRAIN/DR3/FGCS0/SI856.WAV.wav,TRAIN/DR3/FGCS0/SI856.PHN,39527
1205,TRAIN/DR3/FGCS0/SX136.WAV.wav,TRAIN/DR3/FGCS0/SX136.PHN,63386
1206,TRAIN/DR3/FGCS0/SX226.WAV.wav,TRAIN/DR3/FGCS0/SX226.PHN,46490
1207,TRAIN/DR3/FGCS0/SX316.WAV.wav,TRAIN/DR3/FGCS0/SX316.PHN,37991
1208,TRAIN/DR3/FGCS0/SX406.WAV.wav,TRAIN/DR3/FGCS0/SX406.PHN,50176
1209,TRAIN/DR3/FGCS0/SX46.WAV.wav,TRAIN/DR3/FGCS0/SX46.PHN,32666
1210,TRAIN/DR3/FGRW0/SA1.WAV.wav,TRAIN/DR3/FGRW0/SA1.PHN,68199
1211,TRAIN/DR3/FGRW0/SA2.WAV.wav,TRAIN/DR3/FGRW0/SA2.PHN,43008
1212,TRAIN/DR3/FGRW0/SI1152.WAV.wav,TRAIN/DR3/FGRW0/SI1152.PHN,83764
1213,TRAIN/DR3/FGRW0/SI1782.WAV.wav,TRAIN/DR3/FGRW0/SI1782.PHN,58573
1214,TRAIN/DR3/FGRW0/SI1990.WAV.wav,TRAIN/DR3/FGRW0/SI1990.PHN,36762
1215,TRAIN/DR3/FGRW0/SX162.WAV.wav,TRAIN/DR3/FGRW0/SX162.PHN,70759
1216,TRAIN/DR3/FGRW0/SX252.WAV.wav,TRAIN/DR3/FGRW0/SX252.PHN,42906
1217,TRAIN/DR3/FGRW0/SX342.WAV.wav,TRAIN/DR3/FGRW0/SX342.PHN,51508
1218,TRAIN/DR3/FGRW0/SX432.WAV.wav,TRAIN/DR3/FGRW0/SX432.PHN,71168
1219,TRAIN/DR3/FGRW0/SX72.WAV.wav,TRAIN/DR3/FGRW0/SX72.PHN,38708
1220,TRAIN/DR3/FJLG0/SA1.WAV.wav,TRAIN/DR3/FJLG0/SA1.PHN,55808
1221,TRAIN/DR3/FJLG0/SA2.WAV.wav,TRAIN/DR3/FJLG0/SA2.PHN,40244
1222,TRAIN/DR3/FJLG0/SI1506.WAV.wav,TRAIN/DR3/FJLG0/SI1506.PHN,25191
1223,TRAIN/DR3/FJLG0/SI1889.WAV.wav,TRAIN/DR3/FJLG0/SI1889.PHN,75572
1224,TRAIN/DR3/FJLG0/SI2306.WAV.wav,TRAIN/DR3/FJLG0/SI2306.PHN,28980
1225,TRAIN/DR3/FJLG0/SX179.WAV.wav,TRAIN/DR3/FJLG0/SX179.PHN,50688
1226,TRAIN/DR3/FJLG0/SX269.WAV.wav,TRAIN/DR3/FJLG0/SX269.PHN,39629
1227,TRAIN/DR3/FJLG0/SX359.WAV.wav,TRAIN/DR3/FJLG0/SX359.PHN,57754
1228,TRAIN/DR3/FJLG0/SX449.WAV.wav,TRAIN/DR3/FJLG0/SX449.PHN,60519
1229,TRAIN/DR3/FJLG0/SX89.WAV.wav,TRAIN/DR3/FJLG0/SX89.PHN,44954
1230,TRAIN/DR3/FJLR0/SA1.WAV.wav,TRAIN/DR3/FJLR0/SA1.PHN,57754
1231,TRAIN/DR3/FJLR0/SA2.WAV.wav,TRAIN/DR3/FJLR0/SA2.PHN,50484
1232,TRAIN/DR3/FJLR0/SI1231.WAV.wav,TRAIN/DR3/FJLR0/SI1231.PHN,69325
1233,TRAIN/DR3/FJLR0/SI1861.WAV.wav,TRAIN/DR3/FJLR0/SI1861.PHN,27341
1234,TRAIN/DR3/FJLR0/SI601.WAV.wav,TRAIN/DR3/FJLR0/SI601.PHN,44647
1235,TRAIN/DR3/FJLR0/SX151.WAV.wav,TRAIN/DR3/FJLR0/SX151.PHN,52941
1236,TRAIN/DR3/FJLR0/SX241.WAV.wav,TRAIN/DR3/FJLR0/SX241.PHN,44852
1237,TRAIN/DR3/FJLR0/SX331.WAV.wav,TRAIN/DR3/FJLR0/SX331.PHN,50996
1238,TRAIN/DR3/FJLR0/SX421.WAV.wav,TRAIN/DR3/FJLR0/SX421.PHN,44749
1239,TRAIN/DR3/FJLR0/SX61.WAV.wav,TRAIN/DR3/FJLR0/SX61.PHN,56320
1240,TRAIN/DR3/FLAC0/SA1.WAV.wav,TRAIN/DR3/FLAC0/SA1.PHN,53760
1241,TRAIN/DR3/FLAC0/SA2.WAV.wav,TRAIN/DR3/FLAC0/SA2.PHN,39527
1242,TRAIN/DR3/FLAC0/SI1339.WAV.wav,TRAIN/DR3/FLAC0/SI1339.PHN,80487
1243,TRAIN/DR3/FLAC0/SI2161.WAV.wav,TRAIN/DR3/FLAC0/SI2161.PHN,24679
1244,TRAIN/DR3/FLAC0/SI901.WAV.wav,TRAIN/DR3/FLAC0/SI901.PHN,28365
1245,TRAIN/DR3/FLAC0/SX181.WAV.wav,TRAIN/DR3/FLAC0/SX181.PHN,49972
1246,TRAIN/DR3/FLAC0/SX271.WAV.wav,TRAIN/DR3/FLAC0/SX271.PHN,38708
1247,TRAIN/DR3/FLAC0/SX361.WAV.wav,TRAIN/DR3/FLAC0/SX361.PHN,41063
1248,TRAIN/DR3/FLAC0/SX451.WAV.wav,TRAIN/DR3/FLAC0/SX451.PHN,56730
1249,TRAIN/DR3/FLAC0/SX91.WAV.wav,TRAIN/DR3/FLAC0/SX91.PHN,40960
1250,TRAIN/DR3/FLJD0/SA1.WAV.wav,TRAIN/DR3/FLJD0/SA1.PHN,52327
1251,TRAIN/DR3/FLJD0/SA2.WAV.wav,TRAIN/DR3/FLJD0/SA2.PHN,41165
1252,TRAIN/DR3/FLJD0/SI1516.WAV.wav,TRAIN/DR3/FLJD0/SI1516.PHN,79770
1253,TRAIN/DR3/FLJD0/SI2146.WAV.wav,TRAIN/DR3/FLJD0/SI2146.PHN,38708
1254,TRAIN/DR3/FLJD0/SI886.WAV.wav,TRAIN/DR3/FLJD0/SI886.PHN,30413
1255,TRAIN/DR3/FLJD0/SX166.WAV.wav,TRAIN/DR3/FLJD0/SX166.PHN,64308
1256,TRAIN/DR3/FLJD0/SX256.WAV.wav,TRAIN/DR3/FLJD0/SX256.PHN,41268
1257,TRAIN/DR3/FLJD0/SX346.WAV.wav,TRAIN/DR3/FLJD0/SX346.PHN,53863
1258,TRAIN/DR3/FLJD0/SX436.WAV.wav,TRAIN/DR3/FLJD0/SX436.PHN,28672
1259,TRAIN/DR3/FLJD0/SX76.WAV.wav,TRAIN/DR3/FLJD0/SX76.PHN,48640
1260,TRAIN/DR3/FLTM0/SA1.WAV.wav,TRAIN/DR3/FLTM0/SA1.PHN,59392
1261,TRAIN/DR3/FLTM0/SA2.WAV.wav,TRAIN/DR3/FLTM0/SA2.PHN,50586
1262,TRAIN/DR3/FLTM0/SI1070.WAV.wav,TRAIN/DR3/FLTM0/SI1070.PHN,33690
1263,TRAIN/DR3/FLTM0/SI1700.WAV.wav,TRAIN/DR3/FLTM0/SI1700.PHN,42496
1264,TRAIN/DR3/FLTM0/SI2330.WAV.wav,TRAIN/DR3/FLTM0/SI2330.PHN,31642
1265,TRAIN/DR3/FLTM0/SX170.WAV.wav,TRAIN/DR3/FLTM0/SX170.PHN,70656
1266,TRAIN/DR3/FLTM0/SX260.WAV.wav,TRAIN/DR3/FLTM0/SX260.PHN,53658
1267,TRAIN/DR3/FLTM0/SX350.WAV.wav,TRAIN/DR3/FLTM0/SX350.PHN,75469
1268,TRAIN/DR3/FLTM0/SX440.WAV.wav,TRAIN/DR3/FLTM0/SX440.PHN,65229
1269,TRAIN/DR3/FLTM0/SX80.WAV.wav,TRAIN/DR3/FLTM0/SX80.PHN,33076
1270,TRAIN/DR3/FMJF0/SA1.WAV.wav,TRAIN/DR3/FMJF0/SA1.PHN,52941
1271,TRAIN/DR3/FMJF0/SA2.WAV.wav,TRAIN/DR3/FMJF0/SA2.PHN,47821
1272,TRAIN/DR3/FMJF0/SI1254.WAV.wav,TRAIN/DR3/FMJF0/SI1254.PHN,37786
1273,TRAIN/DR3/FMJF0/SI1884.WAV.wav,TRAIN/DR3/FMJF0/SI1884.PHN,32359
1274,TRAIN/DR3/FMJF0/SI624.WAV.wav,TRAIN/DR3/FMJF0/SI624.PHN,69018
1275,TRAIN/DR3/FMJF0/SX174.WAV.wav,TRAIN/DR3/FMJF0/SX174.PHN,69530
1276,TRAIN/DR3/FMJF0/SX264.WAV.wav,TRAIN/DR3/FMJF0/SX264.PHN,44442
1277,TRAIN/DR3/FMJF0/SX354.WAV.wav,TRAIN/DR3/FMJF0/SX354.PHN,45876
1278,TRAIN/DR3/FMJF0/SX444.WAV.wav,TRAIN/DR3/FMJF0/SX444.PHN,49972
1279,TRAIN/DR3/FMJF0/SX84.WAV.wav,TRAIN/DR3/FMJF0/SX84.PHN,66151
1280,TRAIN/DR3/FNTB0/SA1.WAV.wav,TRAIN/DR3/FNTB0/SA1.PHN,52224
1281,TRAIN/DR3/FNTB0/SA2.WAV.wav,TRAIN/DR3/FNTB0/SA2.PHN,43930
1282,TRAIN/DR3/FNTB0/SI1203.WAV.wav,TRAIN/DR3/FNTB0/SI1203.PHN,38912
1283,TRAIN/DR3/FNTB0/SI573.WAV.wav,TRAIN/DR3/FNTB0/SI573.PHN,41472
1284,TRAIN/DR3/FNTB0/SI679.WAV.wav,TRAIN/DR3/FNTB0/SI679.PHN,79668
1285,TRAIN/DR3/FNTB0/SX123.WAV.wav,TRAIN/DR3/FNTB0/SX123.PHN,47821
1286,TRAIN/DR3/FNTB0/SX213.WAV.wav,TRAIN/DR3/FNTB0/SX213.PHN,40756
1287,TRAIN/DR3/FNTB0/SX303.WAV.wav,TRAIN/DR3/FNTB0/SX303.PHN,34407
1288,TRAIN/DR3/FNTB0/SX33.WAV.wav,TRAIN/DR3/FNTB0/SX33.PHN,43111
1289,TRAIN/DR3/FNTB0/SX393.WAV.wav,TRAIN/DR3/FNTB0/SX393.PHN,38708
1290,TRAIN/DR3/FPAZ0/SA1.WAV.wav,TRAIN/DR3/FPAZ0/SA1.PHN,51610
1291,TRAIN/DR3/FPAZ0/SA2.WAV.wav,TRAIN/DR3/FPAZ0/SA2.PHN,43520
1292,TRAIN/DR3/FPAZ0/SI1593.WAV.wav,TRAIN/DR3/FPAZ0/SI1593.PHN,28263
1293,TRAIN/DR3/FPAZ0/SI2223.WAV.wav,TRAIN/DR3/FPAZ0/SI2223.PHN,75879
1294,TRAIN/DR3/FPAZ0/SI963.WAV.wav,TRAIN/DR3/FPAZ0/SI963.PHN,65844
1295,TRAIN/DR3/FPAZ0/SX153.WAV.wav,TRAIN/DR3/FPAZ0/SX153.PHN,56832
1296,TRAIN/DR3/FPAZ0/SX243.WAV.wav,TRAIN/DR3/FPAZ0/SX243.PHN,47309
1297,TRAIN/DR3/FPAZ0/SX27.WAV.wav,TRAIN/DR3/FPAZ0/SX27.PHN,29799
1298,TRAIN/DR3/FPAZ0/SX423.WAV.wav,TRAIN/DR3/FPAZ0/SX423.PHN,54784
1299,TRAIN/DR3/FPAZ0/SX63.WAV.wav,TRAIN/DR3/FPAZ0/SX63.PHN,48128
1300,TRAIN/DR3/FSJS0/SA1.WAV.wav,TRAIN/DR3/FSJS0/SA1.PHN,69837
1301,TRAIN/DR3/FSJS0/SA2.WAV.wav,TRAIN/DR3/FSJS0/SA2.PHN,45261
1302,TRAIN/DR3/FSJS0/SI1171.WAV.wav,TRAIN/DR3/FSJS0/SI1171.PHN,35636
1303,TRAIN/DR3/FSJS0/SI1801.WAV.wav,TRAIN/DR3/FSJS0/SI1801.PHN,59904
1304,TRAIN/DR3/FSJS0/SI541.WAV.wav,TRAIN/DR3/FSJS0/SI541.PHN,60212
1305,TRAIN/DR3/FSJS0/SX181.WAV.wav,TRAIN/DR3/FSJS0/SX181.PHN,64308
1306,TRAIN/DR3/FSJS0/SX271.WAV.wav,TRAIN/DR3/FSJS0/SX271.PHN,45773
1307,TRAIN/DR3/FSJS0/SX361.WAV.wav,TRAIN/DR3/FSJS0/SX361.PHN,41984
1308,TRAIN/DR3/FSJS0/SX451.WAV.wav,TRAIN/DR3/FSJS0/SX451.PHN,65127
1309,TRAIN/DR3/FSJS0/SX91.WAV.wav,TRAIN/DR3/FSJS0/SX91.PHN,46900
1310,TRAIN/DR3/FSJW0/SA1.WAV.wav,TRAIN/DR3/FSJW0/SA1.PHN,52429
1311,TRAIN/DR3/FSJW0/SA2.WAV.wav,TRAIN/DR3/FSJW0/SA2.PHN,50996
1312,TRAIN/DR3/FSJW0/SI1333.WAV.wav,TRAIN/DR3/FSJW0/SI1333.PHN,83252
1313,TRAIN/DR3/FSJW0/SI1963.WAV.wav,TRAIN/DR3/FSJW0/SI1963.PHN,48128
1314,TRAIN/DR3/FSJW0/SI703.WAV.wav,TRAIN/DR3/FSJW0/SI703.PHN,41472
1315,TRAIN/DR3/FSJW0/SX163.WAV.wav,TRAIN/DR3/FSJW0/SX163.PHN,43623
1316,TRAIN/DR3/FSJW0/SX253.WAV.wav,TRAIN/DR3/FSJW0/SX253.PHN,35533
1317,TRAIN/DR3/FSJW0/SX343.WAV.wav,TRAIN/DR3/FSJW0/SX343.PHN,57140
1318,TRAIN/DR3/FSJW0/SX433.WAV.wav,TRAIN/DR3/FSJW0/SX433.PHN,53146
1319,TRAIN/DR3/FSJW0/SX73.WAV.wav,TRAIN/DR3/FSJW0/SX73.PHN,53965
1320,TRAIN/DR3/FSKC0/SA1.WAV.wav,TRAIN/DR3/FSKC0/SA1.PHN,48538
1321,TRAIN/DR3/FSKC0/SA2.WAV.wav,TRAIN/DR3/FSKC0/SA2.PHN,45159
1322,TRAIN/DR3/FSKC0/SI1416.WAV.wav,TRAIN/DR3/FSKC0/SI1416.PHN,42189
1323,TRAIN/DR3/FSKC0/SI2046.WAV.wav,TRAIN/DR3/FSKC0/SI2046.PHN,53146
1324,TRAIN/DR3/FSKC0/SI786.WAV.wav,TRAIN/DR3/FSKC0/SI786.PHN,28058
1325,TRAIN/DR3/FSKC0/SX156.WAV.wav,TRAIN/DR3/FSKC0/SX156.PHN,41165
1326,TRAIN/DR3/FSKC0/SX246.WAV.wav,TRAIN/DR3/FSKC0/SX246.PHN,37684
1327,TRAIN/DR3/FSKC0/SX336.WAV.wav,TRAIN/DR3/FSKC0/SX336.PHN,62260
1328,TRAIN/DR3/FSKC0/SX426.WAV.wav,TRAIN/DR3/FSKC0/SX426.PHN,48640
1329,TRAIN/DR3/FSKC0/SX66.WAV.wav,TRAIN/DR3/FSKC0/SX66.PHN,40756
1330,TRAIN/DR3/FSLS0/SA1.WAV.wav,TRAIN/DR3/FSLS0/SA1.PHN,53658
1331,TRAIN/DR3/FSLS0/SA2.WAV.wav,TRAIN/DR3/FSLS0/SA2.PHN,51303
1332,TRAIN/DR3/FSLS0/SI1056.WAV.wav,TRAIN/DR3/FSLS0/SI1056.PHN,48743
1333,TRAIN/DR3/FSLS0/SI1686.WAV.wav,TRAIN/DR3/FSLS0/SI1686.PHN,55706
1334,TRAIN/DR3/FSLS0/SI2316.WAV.wav,TRAIN/DR3/FSLS0/SI2316.PHN,63591
1335,TRAIN/DR3/FSLS0/SX156.WAV.wav,TRAIN/DR3/FSLS0/SX156.PHN,55808
1336,TRAIN/DR3/FSLS0/SX202.WAV.wav,TRAIN/DR3/FSLS0/SX202.PHN,31437
1337,TRAIN/DR3/FSLS0/SX246.WAV.wav,TRAIN/DR3/FSLS0/SX246.PHN,39527
1338,TRAIN/DR3/FSLS0/SX426.WAV.wav,TRAIN/DR3/FSLS0/SX426.PHN,54887
1339,TRAIN/DR3/FSLS0/SX66.WAV.wav,TRAIN/DR3/FSLS0/SX66.PHN,43725
1340,TRAIN/DR3/MADC0/SA1.WAV.wav,TRAIN/DR3/MADC0/SA1.PHN,55911
1341,TRAIN/DR3/MADC0/SA2.WAV.wav,TRAIN/DR3/MADC0/SA2.PHN,49562
1342,TRAIN/DR3/MADC0/SI1367.WAV.wav,TRAIN/DR3/MADC0/SI1367.PHN,72090
1343,TRAIN/DR3/MADC0/SI1997.WAV.wav,TRAIN/DR3/MADC0/SI1997.PHN,50791
1344,TRAIN/DR3/MADC0/SI737.WAV.wav,TRAIN/DR3/MADC0/SI737.PHN,76800
1345,TRAIN/DR3/MADC0/SX107.WAV.wav,TRAIN/DR3/MADC0/SX107.PHN,45876
1346,TRAIN/DR3/MADC0/SX17.WAV.wav,TRAIN/DR3/MADC0/SX17.PHN,31437
1347,TRAIN/DR3/MADC0/SX197.WAV.wav,TRAIN/DR3/MADC0/SX197.PHN,40858
1348,TRAIN/DR3/MADC0/SX287.WAV.wav,TRAIN/DR3/MADC0/SX287.PHN,48743
1349,TRAIN/DR3/MADC0/SX377.WAV.wav,TRAIN/DR3/MADC0/SX377.PHN,51098
1350,TRAIN/DR3/MAKB0/SA1.WAV.wav,TRAIN/DR3/MAKB0/SA1.PHN,52736
1351,TRAIN/DR3/MAKB0/SA2.WAV.wav,TRAIN/DR3/MAKB0/SA2.PHN,85607
